,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
10,0.2857142857142857,0.5352112676056339,0.17422610367147662,0.0,0.29015565879072136,0.8125,0.2,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33296561950042447,0.14680096510401366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,0.0,0.9154929577464789,0.806790184362492,0.0,0.39129570394897883,0.3125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2733840888486321,0.14906355682475267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12,0.14285714285714285,0.16901408450704225,0.6188066338079269,1.0,0.6145749961685231,0.375,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3805601280177011,0.20432893837547553,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13,0.42857142857142855,0.295774647887324,0.8589837971742439,1.0,0.5515780102326352,0.5625,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4647025194060912,0.2412366484726393,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
14,0.0,0.6338028169014085,0.3031730473255127,1.0,0.7245442208776137,0.5625,0.2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5470861789544534,0.27422659461380616,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15,0.2857142857142857,0.5915492957746479,0.42404777159706236,1.0,0.4901655438113751,0.75,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5838000326184659,0.10405448674715759,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16,0.42857142857142855,0.6056338028169014,0.37678945718785983,0.0,0.47388325904417195,0.4375,0.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3449963895262572,0.24024596206955498,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17,0.42857142857142855,0.07042253521126762,0.18538673344924878,1.0,0.5594500091839825,0.375,0.2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33288271498642763,0.2575719737400215,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18,0.42857142857142855,0.16901408450704225,0.4392657647054609,0.0,0.3094557096117936,0.875,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2260755235905354,0.06281127732090985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19,0.42857142857142855,0.47887323943661975,0.26233827021325196,0.0,0.4610757502445817,0.75,0.2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.21403135086651448,0.07984711491812158,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20,0.2857142857142857,0.7042253521126761,0.7683355243786021,0.0,0.31733985680353166,0.3125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3329000714092144,0.11311699481641116,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,0.42857142857142855,0.8028169014084506,0.27277908424991065,1.0,0.738824802326741,0.6875,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3926751157079391,0.1024312682605378,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22,0.14285714285714285,0.8309859154929579,0.11822794416886795,1.0,0.4861341197061744,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059359541623725476,0.0886158581922313,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,0.14285714285714285,0.4084507042253521,0.0814664100995745,1.0,0.8730918505956944,0.6875,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6787994136060244,0.1934667217516559,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24,0.0,0.7323943661971831,0.4215293847783081,1.0,0.8015758483910835,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2854804069656749,0.037741891561471445,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
25,0.42857142857142855,0.02816901408450706,0.09812355055262852,1.0,0.7190037887686762,0.5625,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5716649622910068,0.15808965766093797,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,0.5714285714285714,0.7183098591549296,0.3204421376687789,1.0,0.5401019494940987,0.875,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8453281907572111,0.22764776095205436,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,0.0,0.3098591549295775,0.20764863773854306,0.0,0.14853508702461776,0.5625,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.32120059115176713,0.048257194210229205,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,0.8571428571428571,0.9014084507042254,0.49974461743110216,1.0,0.42308884002928193,0.3125,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7142694093348124,0.12294297486977038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29,0.7142857142857142,0.7887323943661971,0.24781482086474135,1.0,0.5727258171404325,0.25,0.2,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4518914906326298,0.36163927561496867,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30,0.5714285714285714,0.7183098591549296,0.10518295413580814,1.0,0.21777656793235345,0.6875,0.2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8929698489866088,0.132655579633434,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0.14285714285714285,0.47887323943661975,0.0768289531309322,1.0,0.7423704630922825,0.4375,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3925387526505122,0.1510073538841251,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32,0.2857142857142857,0.11267605633802819,0.09456310602525667,1.0,0.9015067814294713,0.75,0.2,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7137366128300534,0.10627326956427025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,0.14285714285714285,0.09859154929577468,0.3474223499011343,0.0,0.46577958344882486,0.3125,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28557414972833095,0.16976328995964043,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,0.14285714285714285,0.676056338028169,0.24254101347228985,0.0,0.935208778269214,0.5,0.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4995006293582589,0.1372639470173657,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,0.14285714285714285,0.7605633802816901,0.4840197322854789,0.0,0.37218963483829304,0.375,0.2,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32112704997111585,0.19685521293172328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,0.42857142857142855,0.04225352112676056,0.3666151124704834,0.0,0.5916135273027787,0.5,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.43999577051381566,0.16535349329264507,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,0.42857142857142855,0.5211267605633803,0.5087181073164516,0.0,0.37780414597064893,0.75,0.4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.13085414881711865,0.10560084303723308,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
38,0.5714285714285714,0.323943661971831,0.11284917575094336,1.0,0.6626404019839477,0.4375,0.2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8333883183348164,0.13892349070694612,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39,0.5714285714285714,0.1971830985915493,0.2298874002519258,0.0,0.39013321335065965,0.5625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5351463065320589,0.26654104116758126,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40,0.0,0.05633802816901412,0.14320072837529338,1.0,0.7012863325591744,0.125,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7738723357742342,0.18004664798226422,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41,0.2857142857142857,0.3661971830985916,0.5239308717390793,1.0,0.537929750454237,0.0625,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.785968653891277,0.22271617546757136,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42,0.42857142857142855,0.352112676056338,0.3583534016425626,1.0,0.4850148747002796,0.4375,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.547276109984511,0.15157718201303041,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,0.14285714285714285,0.9577464788732394,0.253547590674852,0.0,0.3655693005604928,0.4375,0.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1188687253004913,0.08370622665974778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,0.2857142857142857,0.9295774647887324,0.7366846433402084,0.0,0.6555188111157944,0.625,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05951598731837365,0.10632764614545157,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45,0.2857142857142857,0.619718309859155,0.04176848483240561,1.0,0.43467674710156057,0.5625,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.49957201050164446,0.12471790791159518,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46,0.7142857142857142,0.7042253521126761,0.42093031294749444,1.0,0.3748615091008719,0.5,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5123054254250727,0.15448492005152775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
47,0.14285714285714285,0.5774647887323944,0.36835975062267357,0.0,0.13330906238333073,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.33296561950042447,0.08189641771855072,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,0.0,0.1830985915492958,0.42399732446212557,1.0,0.5732361446912135,0.125,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4280385416686343,0.042585402745735405,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,0.0,0.46478873239436624,0.13571325035150808,1.0,0.4397698856796729,0.4375,0.4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.38072997641053763,0.1634254884610846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50,0.14285714285714285,0.5633802816901409,0.6004394226252786,0.0,0.5590365013555673,0.4375,0.2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2378097928182178,0.24132455043516363,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51,0.14285714285714285,0.7746478873239436,0.7967567236783842,1.0,0.3985174168221467,0.4375,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16638969263711678,0.1673860139044992,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52,0.14285714285714285,0.2112676056338028,0.1485487056436788,0.0,0.5928633156418506,0.4375,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2975366454485192,0.11494425743880154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,0.14285714285714285,0.5633802816901409,0.13768901578027049,1.0,0.5148606263107062,0.6875,0.4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6668943301538649,0.2453681647302647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
54,0.0,0.43661971830985913,0.2794324900657391,0.0,0.400919437694081,0.3125,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21409689895772455,0.07464141084927617,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55,0.14285714285714285,0.11267605633802819,0.5322662683053626,0.0,0.39843212169418285,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4043448026760522,0.13339682161589717,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56,0.14285714285714285,0.09859154929577468,0.7889778916641483,0.0,0.47332574321140664,0.375,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5471360548810089,0.07865715303803503,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57,0.0,0.3380281690140845,0.9656412406974175,1.0,0.5512624788841868,0.625,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3448288201154699,0.18057765057954547,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
58,0.14285714285714285,0.8873239436619719,0.6740839124667651,0.0,0.2521355815034212,0.6875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05958153540958372,0.13468002082387898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
59,0.14285714285714285,0.352112676056338,0.3343940142005296,0.0,0.7263097212137971,0.5625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.22604203825512592,0.13291276951210687,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
60,0.2857142857142857,0.6338028169014085,0.4384885302483829,0.0,0.46726232270641954,0.625,0.2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4994943966516111,0.20265999545046356,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61,0.42857142857142855,0.7323943661971831,0.10279267011843844,1.0,0.25931045255049,0.4375,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.880991224353798,0.1220024336662549,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62,0.14285714285714285,0.8450704225352114,0.2131813619041634,1.0,0.5519250908431393,0.9375,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6072392583214211,0.16719960034166242,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63,0.0,0.4225352112676056,0.5062910288436577,0.0,0.36781065592815776,0.8125,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3448613396192385,0.23675651113154564,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
64,0.14285714285714285,0.6338028169014085,0.18106222300674027,1.0,0.5817963788616772,0.875,0.4,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5716649622910068,0.13815868712271837,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
65,0.5714285714285714,0.5915492957746479,0.41089869198615797,1.0,0.25515345174166054,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6312486529800648,0.36107039653201894,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
66,0.0,0.9718309859154929,0.7518483162130992,1.0,0.37195731099412943,0.8125,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8332840180331903,0.1593314823605394,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
67,0.42857142857142855,0.5070422535211268,0.45662529194705903,0.0,0.14332579519058242,0.3125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26154551931932346,0.0955448044344171,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
68,0.42857142857142855,0.23943661971830987,0.07142055549363972,1.0,0.2633337398627348,0.3125,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833366922547187,0.203701735714138,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
69,0.14285714285714285,0.7323943661971831,0.011240221994505426,1.0,0.6864630019673836,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6422420056366601,0.07063646693318287,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
70,0.2857142857142857,0.6901408450704226,0.7821343166102857,1.0,0.6553524361048807,0.5625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9048441733177933,0.21375315489627084,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
71,0.5714285714285714,0.3943661971830986,0.11083748731438528,1.0,0.34899901508528,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5718214079856551,0.08772706707411629,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
72,0.14285714285714285,0.45070422535211274,0.7208437588324847,0.0,0.33853140381445346,0.375,0.4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.33285019548265904,0.32515942885957383,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
73,0.14285714285714285,0.08450704225352113,0.180971689280894,1.0,0.6941616060017832,0.875,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7618937111414233,0.35873811344672785,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
74,0.0,0.02816901408450706,0.7631857530319358,0.0,0.8118263695280961,0.8125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2260755235905354,0.13949171088534754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
75,0.14285714285714285,0.15492957746478875,0.3590324530001667,1.0,0.741751310173562,0.5625,0.4,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5120834316392144,0.23139418108368795,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
76,0.0,0.1830985915492958,0.43378445594992004,0.0,0.8604618879618168,0.125,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.428267334338309,0.1128246811579307,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
77,0.7142857142857142,0.7605633802816901,0.7214308240515285,0.0,0.4065033748088107,0.5625,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5351463065320589,0.2508619559021209,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
78,0.5714285714285714,0.7464788732394366,0.4354835851704014,0.0,0.39073234541102664,0.375,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.19043567946891105,0.24781347121212896,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
79,0.2857142857142857,0.1971830985915493,0.689871541841638,0.0,0.41216937885975147,0.4375,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.547276109984511,0.06820139684352436,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
